workerid,concept_number,labels,trial_num,true_labels,time_in_seconds,language,enjoyment,gender,age,problems,comments,asses,fairprice,education,OS,screenH,screenW,Browser,hitid,hittypeid,title,description,keywords,reward,creationtime,assignments,numavailable,numpending,numcomplete,hitstatus,reviewstatus,annotation,assignmentduration,autoapprovaldelay,hitlifetime,viewhit,assignmentid,workerid,assignmentstatus,autoapprovaltime,assignmentaccepttime,assignmentsubmittime,assignmentapprovaltime,assignmentrejecttime,deadline,feedback,reject,Answer.question,Answer.distribution,Answer.time_in_minutes
0,1,[true],50,[true],1.357,"""English""","""2""","""Male""","""37""","""""","""""","""Yes""","""1.30""","""1""","""Windows""",1080,1920,"""Chrome""","""3U18MJKL1UZ7QBKCHU8UAXO2RS9NC8""","""3QOPOPHLGMXYTR93PO93FBO45KTBWB""","""Language experiment (Crittun 900)""","""Explore a new world and answer short questions (~ 10 minutes)""","""language research stanford fun cognitive science university teaching""","""$1.30""","""Mon Feb 05 16:00:37 PST 2018""","""4""","""0""","""0""","""4""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""300""","""Wed Mar 07 16:00:37 PST 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3U18MJKL1UZ7QBKCHU8UAXO2RS9NC8""","""34BBWHLWHBORDSCKR80552V9EE2WIJ""",0,"""Approved""","""Mon Feb 05 16:30:27 PST 2018""","""Mon Feb 05 16:10:04 PST 2018""","""Mon Feb 05 16:25:27 PST 2018""","""Mon Feb 05 16:30:41 PST 2018""","""""","""""","""""","""""","""undefined""","""undefined""","""3.1126666666666667"""
1,1,[true],1,[true],1.692,"""English""","""2""","""Male""","""29""","""No""","""""","""Yes""","""Yes""","""3""","""Windows""",1080,1920,"""Chrome""","""3U18MJKL1UZ7QBKCHU8UAXO2RS9NC8""","""3QOPOPHLGMXYTR93PO93FBO45KTBWB""","""Language experiment (Crittun 900)""","""Explore a new world and answer short questions (~ 10 minutes)""","""language research stanford fun cognitive science university teaching""","""$1.30""","""Mon Feb 05 16:00:37 PST 2018""","""4""","""0""","""0""","""4""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""300""","""Wed Mar 07 16:00:37 PST 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3U18MJKL1UZ7QBKCHU8UAXO2RS9NC8""","""3IGI0VL648XBMKE9X2MNTGE4XB1NOI""",1,"""Approved""","""Mon Feb 05 16:46:09 PST 2018""","""Mon Feb 05 16:31:36 PST 2018""","""Mon Feb 05 16:41:09 PST 2018""","""Mon Feb 05 16:46:41 PST 2018""","""""","""""","""""","""""","""undefined""","""undefined""","""1.55295"""
1,1,[false],2,[false],3.278,"""English""","""2""","""Male""","""29""","""No""","""""","""Yes""","""Yes""","""3""","""Windows""",1080,1920,"""Chrome""","""3U18MJKL1UZ7QBKCHU8UAXO2RS9NC8""","""3QOPOPHLGMXYTR93PO93FBO45KTBWB""","""Language experiment (Crittun 900)""","""Explore a new world and answer short questions (~ 10 minutes)""","""language research stanford fun cognitive science university teaching""","""$1.30""","""Mon Feb 05 16:00:37 PST 2018""","""4""","""0""","""0""","""4""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""300""","""Wed Mar 07 16:00:37 PST 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3U18MJKL1UZ7QBKCHU8UAXO2RS9NC8""","""3IGI0VL648XBMKE9X2MNTGE4XB1NOI""",1,"""Approved""","""Mon Feb 05 16:46:09 PST 2018""","""Mon Feb 05 16:31:36 PST 2018""","""Mon Feb 05 16:41:09 PST 2018""","""Mon Feb 05 16:46:41 PST 2018""","""""","""""","""""","""""","""undefined""","""undefined""","""1.55295"""
1,1,[false],3,[false],0.78,"""English""","""2""","""Male""","""29""","""No""","""""","""Yes""","""Yes""","""3""","""Windows""",1080,1920,"""Chrome""","""3U18MJKL1UZ7QBKCHU8UAXO2RS9NC8""","""3QOPOPHLGMXYTR93PO93FBO45KTBWB""","""Language experiment (Crittun 900)""","""Explore a new world and answer short questions (~ 10 minutes)""","""language research stanford fun cognitive science university teaching""","""$1.30""","""Mon Feb 05 16:00:37 PST 2018""","""4""","""0""","""0""","""4""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""300""","""Wed Mar 07 16:00:37 PST 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3U18MJKL1UZ7QBKCHU8UAXO2RS9NC8""","""3IGI0VL648XBMKE9X2MNTGE4XB1NOI""",1,"""Approved""","""Mon Feb 05 16:46:09 PST 2018""","""Mon Feb 05 16:31:36 PST 2018""","""Mon Feb 05 16:41:09 PST 2018""","""Mon Feb 05 16:46:41 PST 2018""","""""","""""","""""","""""","""undefined""","""undefined""","""1.55295"""
1,1,[false],4,[false],0.688,"""English""","""2""","""Male""","""29""","""No""","""""","""Yes""","""Yes""","""3""","""Windows""",1080,1920,"""Chrome""","""3U18MJKL1UZ7QBKCHU8UAXO2RS9NC8""","""3QOPOPHLGMXYTR93PO93FBO45KTBWB""","""Language experiment (Crittun 900)""","""Explore a new world and answer short questions (~ 10 minutes)""","""language research stanford fun cognitive science university teaching""","""$1.30""","""Mon Feb 05 16:00:37 PST 2018""","""4""","""0""","""0""","""4""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""300""","""Wed Mar 07 16:00:37 PST 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3U18MJKL1UZ7QBKCHU8UAXO2RS9NC8""","""3IGI0VL648XBMKE9X2MNTGE4XB1NOI""",1,"""Approved""","""Mon Feb 05 16:46:09 PST 2018""","""Mon Feb 05 16:31:36 PST 2018""","""Mon Feb 05 16:41:09 PST 2018""","""Mon Feb 05 16:46:41 PST 2018""","""""","""""","""""","""""","""undefined""","""undefined""","""1.55295"""
1,1,[false],5,[false],0.633,"""English""","""2""","""Male""","""29""","""No""","""""","""Yes""","""Yes""","""3""","""Windows""",1080,1920,"""Chrome""","""3U18MJKL1UZ7QBKCHU8UAXO2RS9NC8""","""3QOPOPHLGMXYTR93PO93FBO45KTBWB""","""Language experiment (Crittun 900)""","""Explore a new world and answer short questions (~ 10 minutes)""","""language research stanford fun cognitive science university teaching""","""$1.30""","""Mon Feb 05 16:00:37 PST 2018""","""4""","""0""","""0""","""4""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""300""","""Wed Mar 07 16:00:37 PST 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3U18MJKL1UZ7QBKCHU8UAXO2RS9NC8""","""3IGI0VL648XBMKE9X2MNTGE4XB1NOI""",1,"""Approved""","""Mon Feb 05 16:46:09 PST 2018""","""Mon Feb 05 16:31:36 PST 2018""","""Mon Feb 05 16:41:09 PST 2018""","""Mon Feb 05 16:46:41 PST 2018""","""""","""""","""""","""""","""undefined""","""undefined""","""1.55295"""
1,1,[false],6,[false],0.679,"""English""","""2""","""Male""","""29""","""No""","""""","""Yes""","""Yes""","""3""","""Windows""",1080,1920,"""Chrome""","""3U18MJKL1UZ7QBKCHU8UAXO2RS9NC8""","""3QOPOPHLGMXYTR93PO93FBO45KTBWB""","""Language experiment (Crittun 900)""","""Explore a new world and answer short questions (~ 10 minutes)""","""language research stanford fun cognitive science university teaching""","""$1.30""","""Mon Feb 05 16:00:37 PST 2018""","""4""","""0""","""0""","""4""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""300""","""Wed Mar 07 16:00:37 PST 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3U18MJKL1UZ7QBKCHU8UAXO2RS9NC8""","""3IGI0VL648XBMKE9X2MNTGE4XB1NOI""",1,"""Approved""","""Mon Feb 05 16:46:09 PST 2018""","""Mon Feb 05 16:31:36 PST 2018""","""Mon Feb 05 16:41:09 PST 2018""","""Mon Feb 05 16:46:41 PST 2018""","""""","""""","""""","""""","""undefined""","""undefined""","""1.55295"""
1,1,[false],7,[false],0.586,"""English""","""2""","""Male""","""29""","""No""","""""","""Yes""","""Yes""","""3""","""Windows""",1080,1920,"""Chrome""","""3U18MJKL1UZ7QBKCHU8UAXO2RS9NC8""","""3QOPOPHLGMXYTR93PO93FBO45KTBWB""","""Language experiment (Crittun 900)""","""Explore a new world and answer short questions (~ 10 minutes)""","""language research stanford fun cognitive science university teaching""","""$1.30""","""Mon Feb 05 16:00:37 PST 2018""","""4""","""0""","""0""","""4""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""300""","""Wed Mar 07 16:00:37 PST 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3U18MJKL1UZ7QBKCHU8UAXO2RS9NC8""","""3IGI0VL648XBMKE9X2MNTGE4XB1NOI""",1,"""Approved""","""Mon Feb 05 16:46:09 PST 2018""","""Mon Feb 05 16:31:36 PST 2018""","""Mon Feb 05 16:41:09 PST 2018""","""Mon Feb 05 16:46:41 PST 2018""","""""","""""","""""","""""","""undefined""","""undefined""","""1.55295"""
1,1,[false],8,[false],0.539,"""English""","""2""","""Male""","""29""","""No""","""""","""Yes""","""Yes""","""3""","""Windows""",1080,1920,"""Chrome""","""3U18MJKL1UZ7QBKCHU8UAXO2RS9NC8""","""3QOPOPHLGMXYTR93PO93FBO45KTBWB""","""Language experiment (Crittun 900)""","""Explore a new world and answer short questions (~ 10 minutes)""","""language research stanford fun cognitive science university teaching""","""$1.30""","""Mon Feb 05 16:00:37 PST 2018""","""4""","""0""","""0""","""4""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""300""","""Wed Mar 07 16:00:37 PST 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3U18MJKL1UZ7QBKCHU8UAXO2RS9NC8""","""3IGI0VL648XBMKE9X2MNTGE4XB1NOI""",1,"""Approved""","""Mon Feb 05 16:46:09 PST 2018""","""Mon Feb 05 16:31:36 PST 2018""","""Mon Feb 05 16:41:09 PST 2018""","""Mon Feb 05 16:46:41 PST 2018""","""""","""""","""""","""""","""undefined""","""undefined""","""1.55295"""
1,1,[true],9,[true],1.709,"""English""","""2""","""Male""","""29""","""No""","""""","""Yes""","""Yes""","""3""","""Windows""",1080,1920,"""Chrome""","""3U18MJKL1UZ7QBKCHU8UAXO2RS9NC8""","""3QOPOPHLGMXYTR93PO93FBO45KTBWB""","""Language experiment (Crittun 900)""","""Explore a new world and answer short questions (~ 10 minutes)""","""language research stanford fun cognitive science university teaching""","""$1.30""","""Mon Feb 05 16:00:37 PST 2018""","""4""","""0""","""0""","""4""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""300""","""Wed Mar 07 16:00:37 PST 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3U18MJKL1UZ7QBKCHU8UAXO2RS9NC8""","""3IGI0VL648XBMKE9X2MNTGE4XB1NOI""",1,"""Approved""","""Mon Feb 05 16:46:09 PST 2018""","""Mon Feb 05 16:31:36 PST 2018""","""Mon Feb 05 16:41:09 PST 2018""","""Mon Feb 05 16:46:41 PST 2018""","""""","""""","""""","""""","""undefined""","""undefined""","""1.55295"""
1,1,[false],10,[false],2.505,"""English""","""2""","""Male""","""29""","""No""","""""","""Yes""","""Yes""","""3""","""Windows""",1080,1920,"""Chrome""","""3U18MJKL1UZ7QBKCHU8UAXO2RS9NC8""","""3QOPOPHLGMXYTR93PO93FBO45KTBWB""","""Language experiment (Crittun 900)""","""Explore a new world and answer short questions (~ 10 minutes)""","""language research stanford fun cognitive science university teaching""","""$1.30""","""Mon Feb 05 16:00:37 PST 2018""","""4""","""0""","""0""","""4""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""300""","""Wed Mar 07 16:00:37 PST 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3U18MJKL1UZ7QBKCHU8UAXO2RS9NC8""","""3IGI0VL648XBMKE9X2MNTGE4XB1NOI""",1,"""Approved""","""Mon Feb 05 16:46:09 PST 2018""","""Mon Feb 05 16:31:36 PST 2018""","""Mon Feb 05 16:41:09 PST 2018""","""Mon Feb 05 16:46:41 PST 2018""","""""","""""","""""","""""","""undefined""","""undefined""","""1.55295"""
1,1,[true],11,[true],1.098,"""English""","""2""","""Male""","""29""","""No""","""""","""Yes""","""Yes""","""3""","""Windows""",1080,1920,"""Chrome""","""3U18MJKL1UZ7QBKCHU8UAXO2RS9NC8""","""3QOPOPHLGMXYTR93PO93FBO45KTBWB""","""Language experiment (Crittun 900)""","""Explore a new world and answer short questions (~ 10 minutes)""","""language research stanford fun cognitive science university teaching""","""$1.30""","""Mon Feb 05 16:00:37 PST 2018""","""4""","""0""","""0""","""4""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""300""","""Wed Mar 07 16:00:37 PST 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3U18MJKL1UZ7QBKCHU8UAXO2RS9NC8""","""3IGI0VL648XBMKE9X2MNTGE4XB1NOI""",1,"""Approved""","""Mon Feb 05 16:46:09 PST 2018""","""Mon Feb 05 16:31:36 PST 2018""","""Mon Feb 05 16:41:09 PST 2018""","""Mon Feb 05 16:46:41 PST 2018""","""""","""""","""""","""""","""undefined""","""undefined""","""1.55295"""
1,1,[false],12,[false],0.664,"""English""","""2""","""Male""","""29""","""No""","""""","""Yes""","""Yes""","""3""","""Windows""",1080,1920,"""Chrome""","""3U18MJKL1UZ7QBKCHU8UAXO2RS9NC8""","""3QOPOPHLGMXYTR93PO93FBO45KTBWB""","""Language experiment (Crittun 900)""","""Explore a new world and answer short questions (~ 10 minutes)""","""language research stanford fun cognitive science university teaching""","""$1.30""","""Mon Feb 05 16:00:37 PST 2018""","""4""","""0""","""0""","""4""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""300""","""Wed Mar 07 16:00:37 PST 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3U18MJKL1UZ7QBKCHU8UAXO2RS9NC8""","""3IGI0VL648XBMKE9X2MNTGE4XB1NOI""",1,"""Approved""","""Mon Feb 05 16:46:09 PST 2018""","""Mon Feb 05 16:31:36 PST 2018""","""Mon Feb 05 16:41:09 PST 2018""","""Mon Feb 05 16:46:41 PST 2018""","""""","""""","""""","""""","""undefined""","""undefined""","""1.55295"""
1,1,[false],13,[false],0.831,"""English""","""2""","""Male""","""29""","""No""","""""","""Yes""","""Yes""","""3""","""Windows""",1080,1920,"""Chrome""","""3U18MJKL1UZ7QBKCHU8UAXO2RS9NC8""","""3QOPOPHLGMXYTR93PO93FBO45KTBWB""","""Language experiment (Crittun 900)""","""Explore a new world and answer short questions (~ 10 minutes)""","""language research stanford fun cognitive science university teaching""","""$1.30""","""Mon Feb 05 16:00:37 PST 2018""","""4""","""0""","""0""","""4""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""300""","""Wed Mar 07 16:00:37 PST 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3U18MJKL1UZ7QBKCHU8UAXO2RS9NC8""","""3IGI0VL648XBMKE9X2MNTGE4XB1NOI""",1,"""Approved""","""Mon Feb 05 16:46:09 PST 2018""","""Mon Feb 05 16:31:36 PST 2018""","""Mon Feb 05 16:41:09 PST 2018""","""Mon Feb 05 16:46:41 PST 2018""","""""","""""","""""","""""","""undefined""","""undefined""","""1.55295"""
1,1,[false],14,[false],0.826,"""English""","""2""","""Male""","""29""","""No""","""""","""Yes""","""Yes""","""3""","""Windows""",1080,1920,"""Chrome""","""3U18MJKL1UZ7QBKCHU8UAXO2RS9NC8""","""3QOPOPHLGMXYTR93PO93FBO45KTBWB""","""Language experiment (Crittun 900)""","""Explore a new world and answer short questions (~ 10 minutes)""","""language research stanford fun cognitive science university teaching""","""$1.30""","""Mon Feb 05 16:00:37 PST 2018""","""4""","""0""","""0""","""4""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""300""","""Wed Mar 07 16:00:37 PST 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3U18MJKL1UZ7QBKCHU8UAXO2RS9NC8""","""3IGI0VL648XBMKE9X2MNTGE4XB1NOI""",1,"""Approved""","""Mon Feb 05 16:46:09 PST 2018""","""Mon Feb 05 16:31:36 PST 2018""","""Mon Feb 05 16:41:09 PST 2018""","""Mon Feb 05 16:46:41 PST 2018""","""""","""""","""""","""""","""undefined""","""undefined""","""1.55295"""
1,1,[true],15,[true],1.054,"""English""","""2""","""Male""","""29""","""No""","""""","""Yes""","""Yes""","""3""","""Windows""",1080,1920,"""Chrome""","""3U18MJKL1UZ7QBKCHU8UAXO2RS9NC8""","""3QOPOPHLGMXYTR93PO93FBO45KTBWB""","""Language experiment (Crittun 900)""","""Explore a new world and answer short questions (~ 10 minutes)""","""language research stanford fun cognitive science university teaching""","""$1.30""","""Mon Feb 05 16:00:37 PST 2018""","""4""","""0""","""0""","""4""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""300""","""Wed Mar 07 16:00:37 PST 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3U18MJKL1UZ7QBKCHU8UAXO2RS9NC8""","""3IGI0VL648XBMKE9X2MNTGE4XB1NOI""",1,"""Approved""","""Mon Feb 05 16:46:09 PST 2018""","""Mon Feb 05 16:31:36 PST 2018""","""Mon Feb 05 16:41:09 PST 2018""","""Mon Feb 05 16:46:41 PST 2018""","""""","""""","""""","""""","""undefined""","""undefined""","""1.55295"""
1,1,[false],16,[false],0.688,"""English""","""2""","""Male""","""29""","""No""","""""","""Yes""","""Yes""","""3""","""Windows""",1080,1920,"""Chrome""","""3U18MJKL1UZ7QBKCHU8UAXO2RS9NC8""","""3QOPOPHLGMXYTR93PO93FBO45KTBWB""","""Language experiment (Crittun 900)""","""Explore a new world and answer short questions (~ 10 minutes)""","""language research stanford fun cognitive science university teaching""","""$1.30""","""Mon Feb 05 16:00:37 PST 2018""","""4""","""0""","""0""","""4""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""300""","""Wed Mar 07 16:00:37 PST 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3U18MJKL1UZ7QBKCHU8UAXO2RS9NC8""","""3IGI0VL648XBMKE9X2MNTGE4XB1NOI""",1,"""Approved""","""Mon Feb 05 16:46:09 PST 2018""","""Mon Feb 05 16:31:36 PST 2018""","""Mon Feb 05 16:41:09 PST 2018""","""Mon Feb 05 16:46:41 PST 2018""","""""","""""","""""","""""","""undefined""","""undefined""","""1.55295"""
1,1,[false],17,[false],0.624,"""English""","""2""","""Male""","""29""","""No""","""""","""Yes""","""Yes""","""3""","""Windows""",1080,1920,"""Chrome""","""3U18MJKL1UZ7QBKCHU8UAXO2RS9NC8""","""3QOPOPHLGMXYTR93PO93FBO45KTBWB""","""Language experiment (Crittun 900)""","""Explore a new world and answer short questions (~ 10 minutes)""","""language research stanford fun cognitive science university teaching""","""$1.30""","""Mon Feb 05 16:00:37 PST 2018""","""4""","""0""","""0""","""4""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""300""","""Wed Mar 07 16:00:37 PST 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3U18MJKL1UZ7QBKCHU8UAXO2RS9NC8""","""3IGI0VL648XBMKE9X2MNTGE4XB1NOI""",1,"""Approved""","""Mon Feb 05 16:46:09 PST 2018""","""Mon Feb 05 16:31:36 PST 2018""","""Mon Feb 05 16:41:09 PST 2018""","""Mon Feb 05 16:46:41 PST 2018""","""""","""""","""""","""""","""undefined""","""undefined""","""1.55295"""
1,1,[false],18,[false],0.715,"""English""","""2""","""Male""","""29""","""No""","""""","""Yes""","""Yes""","""3""","""Windows""",1080,1920,"""Chrome""","""3U18MJKL1UZ7QBKCHU8UAXO2RS9NC8""","""3QOPOPHLGMXYTR93PO93FBO45KTBWB""","""Language experiment (Crittun 900)""","""Explore a new world and answer short questions (~ 10 minutes)""","""language research stanford fun cognitive science university teaching""","""$1.30""","""Mon Feb 05 16:00:37 PST 2018""","""4""","""0""","""0""","""4""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""300""","""Wed Mar 07 16:00:37 PST 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3U18MJKL1UZ7QBKCHU8UAXO2RS9NC8""","""3IGI0VL648XBMKE9X2MNTGE4XB1NOI""",1,"""Approved""","""Mon Feb 05 16:46:09 PST 2018""","""Mon Feb 05 16:31:36 PST 2018""","""Mon Feb 05 16:41:09 PST 2018""","""Mon Feb 05 16:46:41 PST 2018""","""""","""""","""""","""""","""undefined""","""undefined""","""1.55295"""
1,1,[false],19,[false],0.666,"""English""","""2""","""Male""","""29""","""No""","""""","""Yes""","""Yes""","""3""","""Windows""",1080,1920,"""Chrome""","""3U18MJKL1UZ7QBKCHU8UAXO2RS9NC8""","""3QOPOPHLGMXYTR93PO93FBO45KTBWB""","""Language experiment (Crittun 900)""","""Explore a new world and answer short questions (~ 10 minutes)""","""language research stanford fun cognitive science university teaching""","""$1.30""","""Mon Feb 05 16:00:37 PST 2018""","""4""","""0""","""0""","""4""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""300""","""Wed Mar 07 16:00:37 PST 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3U18MJKL1UZ7QBKCHU8UAXO2RS9NC8""","""3IGI0VL648XBMKE9X2MNTGE4XB1NOI""",1,"""Approved""","""Mon Feb 05 16:46:09 PST 2018""","""Mon Feb 05 16:31:36 PST 2018""","""Mon Feb 05 16:41:09 PST 2018""","""Mon Feb 05 16:46:41 PST 2018""","""""","""""","""""","""""","""undefined""","""undefined""","""1.55295"""
1,1,[false],20,[false],0.666,"""English""","""2""","""Male""","""29""","""No""","""""","""Yes""","""Yes""","""3""","""Windows""",1080,1920,"""Chrome""","""3U18MJKL1UZ7QBKCHU8UAXO2RS9NC8""","""3QOPOPHLGMXYTR93PO93FBO45KTBWB""","""Language experiment (Crittun 900)""","""Explore a new world and answer short questions (~ 10 minutes)""","""language research stanford fun cognitive science university teaching""","""$1.30""","""Mon Feb 05 16:00:37 PST 2018""","""4""","""0""","""0""","""4""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""300""","""Wed Mar 07 16:00:37 PST 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3U18MJKL1UZ7QBKCHU8UAXO2RS9NC8""","""3IGI0VL648XBMKE9X2MNTGE4XB1NOI""",1,"""Approved""","""Mon Feb 05 16:46:09 PST 2018""","""Mon Feb 05 16:31:36 PST 2018""","""Mon Feb 05 16:41:09 PST 2018""","""Mon Feb 05 16:46:41 PST 2018""","""""","""""","""""","""""","""undefined""","""undefined""","""1.55295"""
1,1,[false],21,[false],0.846,"""English""","""2""","""Male""","""29""","""No""","""""","""Yes""","""Yes""","""3""","""Windows""",1080,1920,"""Chrome""","""3U18MJKL1UZ7QBKCHU8UAXO2RS9NC8""","""3QOPOPHLGMXYTR93PO93FBO45KTBWB""","""Language experiment (Crittun 900)""","""Explore a new world and answer short questions (~ 10 minutes)""","""language research stanford fun cognitive science university teaching""","""$1.30""","""Mon Feb 05 16:00:37 PST 2018""","""4""","""0""","""0""","""4""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""300""","""Wed Mar 07 16:00:37 PST 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3U18MJKL1UZ7QBKCHU8UAXO2RS9NC8""","""3IGI0VL648XBMKE9X2MNTGE4XB1NOI""",1,"""Approved""","""Mon Feb 05 16:46:09 PST 2018""","""Mon Feb 05 16:31:36 PST 2018""","""Mon Feb 05 16:41:09 PST 2018""","""Mon Feb 05 16:46:41 PST 2018""","""""","""""","""""","""""","""undefined""","""undefined""","""1.55295"""
1,1,[false],22,[true],0.642,"""English""","""2""","""Male""","""29""","""No""","""""","""Yes""","""Yes""","""3""","""Windows""",1080,1920,"""Chrome""","""3U18MJKL1UZ7QBKCHU8UAXO2RS9NC8""","""3QOPOPHLGMXYTR93PO93FBO45KTBWB""","""Language experiment (Crittun 900)""","""Explore a new world and answer short questions (~ 10 minutes)""","""language research stanford fun cognitive science university teaching""","""$1.30""","""Mon Feb 05 16:00:37 PST 2018""","""4""","""0""","""0""","""4""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""300""","""Wed Mar 07 16:00:37 PST 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3U18MJKL1UZ7QBKCHU8UAXO2RS9NC8""","""3IGI0VL648XBMKE9X2MNTGE4XB1NOI""",1,"""Approved""","""Mon Feb 05 16:46:09 PST 2018""","""Mon Feb 05 16:31:36 PST 2018""","""Mon Feb 05 16:41:09 PST 2018""","""Mon Feb 05 16:46:41 PST 2018""","""""","""""","""""","""""","""undefined""","""undefined""","""1.55295"""
1,1,[true],23,[true],4.547,"""English""","""2""","""Male""","""29""","""No""","""""","""Yes""","""Yes""","""3""","""Windows""",1080,1920,"""Chrome""","""3U18MJKL1UZ7QBKCHU8UAXO2RS9NC8""","""3QOPOPHLGMXYTR93PO93FBO45KTBWB""","""Language experiment (Crittun 900)""","""Explore a new world and answer short questions (~ 10 minutes)""","""language research stanford fun cognitive science university teaching""","""$1.30""","""Mon Feb 05 16:00:37 PST 2018""","""4""","""0""","""0""","""4""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""300""","""Wed Mar 07 16:00:37 PST 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3U18MJKL1UZ7QBKCHU8UAXO2RS9NC8""","""3IGI0VL648XBMKE9X2MNTGE4XB1NOI""",1,"""Approved""","""Mon Feb 05 16:46:09 PST 2018""","""Mon Feb 05 16:31:36 PST 2018""","""Mon Feb 05 16:41:09 PST 2018""","""Mon Feb 05 16:46:41 PST 2018""","""""","""""","""""","""""","""undefined""","""undefined""","""1.55295"""
1,1,[false],24,[false],0.653,"""English""","""2""","""Male""","""29""","""No""","""""","""Yes""","""Yes""","""3""","""Windows""",1080,1920,"""Chrome""","""3U18MJKL1UZ7QBKCHU8UAXO2RS9NC8""","""3QOPOPHLGMXYTR93PO93FBO45KTBWB""","""Language experiment (Crittun 900)""","""Explore a new world and answer short questions (~ 10 minutes)""","""language research stanford fun cognitive science university teaching""","""$1.30""","""Mon Feb 05 16:00:37 PST 2018""","""4""","""0""","""0""","""4""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""300""","""Wed Mar 07 16:00:37 PST 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3U18MJKL1UZ7QBKCHU8UAXO2RS9NC8""","""3IGI0VL648XBMKE9X2MNTGE4XB1NOI""",1,"""Approved""","""Mon Feb 05 16:46:09 PST 2018""","""Mon Feb 05 16:31:36 PST 2018""","""Mon Feb 05 16:41:09 PST 2018""","""Mon Feb 05 16:46:41 PST 2018""","""""","""""","""""","""""","""undefined""","""undefined""","""1.55295"""
1,1,[false],25,[false],0.771,"""English""","""2""","""Male""","""29""","""No""","""""","""Yes""","""Yes""","""3""","""Windows""",1080,1920,"""Chrome""","""3U18MJKL1UZ7QBKCHU8UAXO2RS9NC8""","""3QOPOPHLGMXYTR93PO93FBO45KTBWB""","""Language experiment (Crittun 900)""","""Explore a new world and answer short questions (~ 10 minutes)""","""language research stanford fun cognitive science university teaching""","""$1.30""","""Mon Feb 05 16:00:37 PST 2018""","""4""","""0""","""0""","""4""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""300""","""Wed Mar 07 16:00:37 PST 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3U18MJKL1UZ7QBKCHU8UAXO2RS9NC8""","""3IGI0VL648XBMKE9X2MNTGE4XB1NOI""",1,"""Approved""","""Mon Feb 05 16:46:09 PST 2018""","""Mon Feb 05 16:31:36 PST 2018""","""Mon Feb 05 16:41:09 PST 2018""","""Mon Feb 05 16:46:41 PST 2018""","""""","""""","""""","""""","""undefined""","""undefined""","""1.55295"""
